run_name,eval_csv_name,data_idx,std_speed,max_speed,heading_change_per_sec,mean_acceleration,ml_ade_log
full_trainval_12ep_1seed,eval_epoch_12.csv,8040,0.1490723235851568,0.4462869032360757,120.3818523873149,-0.0163016018299392,0.13270189592434978
full_trainval_12ep_1seed,eval_epoch_12.csv,12575,0.058557662461119,1.4035668847616496,2.408711426905544,-0.0267212496285303,0.16964862449294252
full_trainval_12ep_1seed,eval_epoch_12.csv,5835,0.1947191198949034,1.6955872139173962,2.7898951399848353,0.0673757782306882,0.1393940285251857
full_trainval_12ep_1seed,eval_epoch_12.csv,14461,0.0911071744201442,0.3236788531863925,81.39651871490412,0.0006369670085542,0.11457761118082666
full_trainval_12ep_1seed,eval_epoch_12.csv,865,0.0948741352596412,0.2720294101742274,50.331752003691804,-0.0154486944555662,0.30010233630160926
full_trainval_12ep_1seed,eval_epoch_12.csv,19103,0.2133151939972644,1.2843940205406652,6.084152333669303,0.0546906672008301,0.47870805003250205
full_trainval_12ep_1seed,eval_epoch_12.csv,2291,0.6218637750026033,1.7308703013219255,54.48607982240631,-0.2300196777332676,1.0188302709737118
full_trainval_12ep_1seed,eval_epoch_12.csv,20778,0.0931458989498034,1.8002844219731025,1.5282148363645833,-0.0039418100083019,0.23116187937927438
full_trainval_12ep_1seed,eval_epoch_12.csv,7302,0.0399577972226554,1.3077247416791988,1.2414410731211205,-0.0107900208355021,0.07706839796363206
full_trainval_12ep_1seed,eval_epoch_12.csv,18513,0.0589246689404873,0.7971599588540627,7.476609343819904,-0.0176837748205095,0.4466277352193436
full_trainval_12ep_1seed,eval_epoch_12.csv,14238,0.1540965131435486,1.7918716471888894,2.8937119667142897,0.0262026318904536,0.21507731834715624
full_trainval_12ep_1seed,eval_epoch_12.csv,26851,0.136294449828546,1.366118589288481,11.587406554418155,-0.0357121655523942,0.9593303584032971
full_trainval_12ep_1seed,eval_epoch_12.csv,18816,0.1707031068841061,0.7068408590338908,106.29854507366007,0.047978724438924,0.20357243670473843
full_trainval_12ep_1seed,eval_epoch_12.csv,6951,0.2499754082564889,1.1126904331396534,5.883245073440757,-0.0691394225894462,0.6936810360462862
full_trainval_12ep_1seed,eval_epoch_12.csv,19037,0.1209274595725641,1.4783044341405145,3.8764626947183207,-0.0038933040888249,0.41377162698528697
full_trainval_12ep_1seed,eval_epoch_12.csv,18880,0.1437953493790244,1.3816178921830031,3.0406070774061087,-0.00973681989317,0.5648213683563587
